areas_of_interest,consultations,detailOfTypeDoc,experience,image_url,name,profile_url,qualifications,reviews,satisfaction,specialization,totalNumOfDocs,typeOfDoc
"Dialysis, Fluid & Electrolyte Disorder, Kidney Diseases","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""2,000"", ""link"": null}]","Pediatric nephrologist diagnose, treat, and manage a number of disorders in children that affect the kidney and urinary tract.",0,https://staticconnect.marham.pk/assets/doctors/25676/dr-abid-hussain-anjum-pediatrician-multan-85_170X170.webp,Dr. Abid Hussain Anjum,https://www.marham.pk/online-consultation/pediatrician/multan/dr-abid-hussain-anjum-25676,"MBBS, FCPS (Pediatrics)",0,21,"Pediatrician, Pediatric Nephrologist",16,Pediatric Nephrologist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""2,000"", ""link"": null}, {""type"": ""Hillpark General Hospital, Bahadarabad, Karachi"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}]","Pediatric nephrologist diagnose, treat, and manage a number of disorders in children that affect the kidney and urinary tract.",0,https://staticconnect.marham.pk/assets/doctors/32687/dr-hina-fatima-pediatric-nephrologist-karachi-72_170X170.webp,Asst. Prof. Dr. Hina Fatima,https://www.marham.pk/online-consultation/pediatric-nephrologist/karachi/asst-prof-dr-hina-fatima-32687,"MBBS, FCPS (Pediatric Medicine), FCPS (Pediatric Nephrology)",0,14,Pediatric Nephrologist,16,Pediatric Nephrologist
"Kidney Diseases, Pediatric Nephrology","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""3,000"", ""link"": null}]","Pediatric nephrologist diagnose, treat, and manage a number of disorders in children that affect the kidney and urinary tract.",0,https://staticconnect.marham.pk/assets/doctors/34316/adnan-safdar-pediatric-nephrologist-lahore-43_170X170.webp,Dr. Adnan Safdar,https://www.marham.pk/online-consultation/pediatric-nephrologist/rawalpindi/dr-adnan-safdar-34316,"MBBS, Member American Board of Pediatric Nephrology, Member American Board of Pediatrics",0,15,Pediatric Nephrologist,16,Pediatric Nephrologist
"Gastroenterology, Hepatolgy, Infectious Diseases, Hypertension","[{""type"": ""Al Shafa Hospital, Patel Road, Quetta"", ""hospital"": null, ""fee"": ""1000"", ""link"": null}]",Allergist is a doctor who specializes in the diagnosis and treatment of asthma and all kinds of allergic diseases.,0,https://staticconnect.marham.pk/assets/doctors/24080/dr-sandeep-kumar-general-physician-quetta-19_170X170.webp,Dr. Sandeep Kumar,https://www.marham.pk/doctors/quetta/general-physician/dr-sandeep-kumar,"MBBS, FCPS (Medicine), Diploma In Diabetes (Boston University USA)",0,6,"General Physician, Internal Medicine Specialist, Allergy Specialist, Diabetologist",5,Allergy Specialist
"Hepatologist, Counseling, Nutritionist/Dietitian, COVID-19","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,200"", ""link"": null}]",Allergist is a doctor who specializes in the diagnosis and treatment of asthma and all kinds of allergic diseases.,0,https://staticconnect.marham.pk/assets/doctors/21963/dr-umar-saeed-infectious-diseases-islamabad-10_170X170.webp,Dr. Umar Saeed,https://www.marham.pk/online-consultation/infectious-diseases/islamabad/dr-umar-saeed-21963,"Post-Doc (S.Kor), PhD (S.Kor), FCR (Harvard USA), FPH (Royls Coll Phy UK), CIEH (UK), IDSR (WHO), DPH (PSEC), CPHE (ICMSR), IPC (WHO), CCRC (USA) GHC (WHO), IPPCR (USA), CGCP (NIDA USA), JRA-OT (WHO), PMP (USA),  ICG (WHO), LMO (S.Kor), IMS (WHO), CCTM (USA), TOPIK (S.Kor), PSEA (WHO), STI (PK), PISA (WHO), DRM (WHO), RWE (KARA S.Kor), NSER (KFNSER S.Kor), AMR-NAP (WHO), CMR-IPV (WHO), ACRP-Cert (USA) MS&BS (NUST PK), Member ACRP (USA), Member AGA (USA),  Member CDA (USA), Member IHME (USA), Mem",0,11,"Infectious Diseases, Liver Specialist, Allergy Specialist, Family Medicine, Vaccine Specialist",5,Allergy Specialist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""3,000"", ""link"": null}, {""type"": ""Allergy asthma & immunolgy, G-8 Markaz, Islamabad"", ""hospital"": null, ""fee"": ""4000"", ""link"": null}]",Allergist is a doctor who specializes in the diagnosis and treatment of asthma and all kinds of allergic diseases.,0,https://staticconnect.marham.pk/assets/doctors/64009/athar-niaz-rana-allergy-specialist-islamabad-89_170X170.webp,Dr. Athar Niaz Rana,https://www.marham.pk/online-consultation/allergy-specialist/islamabad/dr-athar-niaz-rana-64009,"Diplomate American Board of Allergy /Immunology , MBBS",0,50,Allergy Specialist,5,Allergy Specialist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""2,000"", ""link"": null}, {""type"": ""TotalKare Diagnostics & Laboratories, F-11 Markaz, Islamabad"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}, {""type"": ""Saeed International Hospital, G-8 Markaz, Islamabad"", ""hospital"": null, ""fee"": ""2500"", ""link"": null}]",Allergist is a doctor who specializes in the diagnosis and treatment of asthma and all kinds of allergic diseases.,0,https://staticconnect.marham.pk/assets/doctors/16114/dr-zawar-ali-allergy-specialist-islamabad-92_170X170.webp,Dr. Zawar Ali,https://www.marham.pk/online-consultation/allergy-specialist/islamabad/dr-zawar-ali-16114,"MBBS,  Membership Of  EAACI",0,6,Allergy Specialist,5,Allergy Specialist
"Asthma, Chest Congestion, Water In Lungs, Bronchoscopy, Allergies, Tuberculosis, Obesity/Smoking/Lung Cancer, TB, Common Cold, Flu, Allergy And Fever Issues, Allergic And Respiratory Diseases, Covid 19 And It`s Complications, COVID-19, Covid Consultations, Asthma/COPD","[{""type"": ""Yaseen Hospital, Quetta City, Quetta"", ""hospital"": null, ""fee"": ""1000"", ""link"": null}]",Allergist is a doctor who specializes in the diagnosis and treatment of asthma and all kinds of allergic diseases.,0,https://staticconnect.marham.pk/assets/doctors/8330/dr-tahir-khan-pulmonologist-lung-specialist-quetta-38_170X170.webp,Asst. Prof. Dr. Tahir Khan,https://www.marham.pk/doctors/quetta/pulmonologist/asst-prof-dr-tahir-khan,"MBBS, FCPS",0,10,"Pulmonologist / Lung Specialist, General Physician, Allergy Specialist",5,Allergy Specialist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,500"", ""link"": null}, {""type"": ""Al Jannat Clinic, G9 Markaz, Islamabad"", ""hospital"": null, ""fee"": ""1500"", ""link"": null}]",Allergist is a doctor who specializes in the diagnosis and treatment of asthma and all kinds of allergic diseases.,0,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Farah Yousuf,https://www.marham.pk/online-consultation/allergy-specialist/islamabad/dr-farah-yousuf-17756,"MBBS, MPH",0,20,Allergy Specialist,5,Allergy Specialist
"Asthma, Allergies, Tuberculosis, Interventional Pulmonology, Copd/ Bronchitis/ Lung Cancer/ Smoking Related Issues","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,000"", ""link"": null}, {""type"": ""Al Qadir Hospital, Quetta City, Quetta"", ""hospital"": null, ""fee"": ""1200"", ""link"": null}]",Allergist is a doctor who specializes in the diagnosis and treatment of asthma and all kinds of allergic diseases.,0,https://staticconnect.marham.pk/assets/doctors/28116/dr-raheemuddin-pulmonologist-lung-specialist-quetta-98_170X170.webp,Dr. Raheemuddin,https://www.marham.pk/online-consultation/pulmonologist/quetta/dr-raheemuddin-28116," MBBS ,  DTCD (TB.Chest Disease) , MCPS (Pulmonology) ",0,17,"Pulmonologist / Lung Specialist, Allergy Specialist",5,Allergy Specialist
"Hair Problems, PRP, Acne Scars, Hair Fall, Skin Problems, Nails Treatment, Other Skin Issues","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,000"", ""link"": null}, {""type"": ""Saleem Medical Complex Hospital, Quetta City, Quetta"", ""hospital"": null, ""fee"": ""1000"", ""link"": null}]",Allergist is a doctor who specializes in the diagnosis and treatment of asthma and all kinds of allergic diseases.,0,https://staticconnect.marham.pk/assets/doctors/7295/dr-mushtaq-ahmed-dermatologist-quetta_170X170.webp,Dr. Mushtaq Ahmed,https://www.marham.pk/doctors/quetta/dermatologist/dr-mushtaq-ahmed,"MBBS, Dip In Dermatology",0,9,"Dermatologist, Dermatologist, Allergy Specialist",5,Allergy Specialist
Ear Pain,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,500"", ""link"": null}]",Allergist is a doctor who specializes in the diagnosis and treatment of asthma and all kinds of allergic diseases.,0,https://staticconnect.marham.pk/assets/doctors/8308/dr-muhammad-jamil-ent-specialist-rawalpindi-37_170X170.webp,Dr. Muhammad Jamil,https://www.marham.pk/online-consultation/ent-specialist/rawalpindi/dr-muhammad-jamil-8308,"MBBS,FCPS(ENT, HEAD AND NECK) FESS and LASER SURGEON",0,10,"Ent Specialist, Eye Surgeon, Allergy Specialist",5,Allergy Specialist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""3,000"", ""link"": null}]",Allergist is a doctor who specializes in the diagnosis and treatment of asthma and all kinds of allergic diseases.,0,https://staticconnect.marham.pk/assets/doctors/10046/dr-hamayun-ikram-allergy-specialist-multan-87_170X170.webp,Dr. Hamayun Ikram,https://www.marham.pk/online-consultation/immunologist/multan/dr-hamayun-ikram-10046,"MBBS,  PHD in Asthma & Allergy (Immunology) , FCPS , M.PHIL",0,17,"Immunologist, Pulmonologist / Lung Specialist, Allergy Specialist, Vaccine Specialist",5,Allergy Specialist
"Asthma, Water In Lungs, Bronchoscopy, Allergies","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,500"", ""link"": null}]",Allergist is a doctor who specializes in the diagnosis and treatment of asthma and all kinds of allergic diseases.,0,https://staticconnect.marham.pk/assets/doctors/34013/dr-bahar-ali-pulmonologist-lung-specialist-peshawar-43_170X170.webp,Dr. Bahar Ali,https://www.marham.pk/online-consultation/chest-respiratory-specialist/lower-dir/dr-bahar-ali-34013,"MBBS, FCPS (Pulmonology)",0,5,"Chest Respiratory Specialist, Allergy Specialist",5,Allergy Specialist
Sadaan Hospital Allah Hu Chowk Johar Town Lahore,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""3,000"", ""link"": null}, {""type"": ""Sadaan Hospital, Johar Town, Lahore"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}]",Allergist is a doctor who specializes in the diagnosis and treatment of asthma and all kinds of allergic diseases.,0,https://staticconnect.marham.pk/assets/doctors/42082/prof-dr-nadeem-afzal-immunologist-lahore-17_170X170.webp,Prof. Dr. Nadeem Afzal,https://www.marham.pk/doctors/lahore/immunologist/prof-dr-nadeem-afzal,"MBBS, M.Sc Medical Immunology, PhD Immunology",0,25,"Immunologist, Allergy Specialist",5,Allergy Specialist
"Gastroenterology, Infectious Diseases, Blood Pressure, Hypertension","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,000"", ""link"": null}, {""type"": ""Self Care Clinic, Gulistan e Jauhar, Karachi"", ""hospital"": null, ""fee"": ""1400"", ""link"": null}]","An Aesthetic Physician provides cosmetic procedures with minimally invasive techniques such as Botox, Dermal fillers, and Laser treatments",0,https://staticconnect.marham.pk/assets/doctors/33127/dr-saba-siddiqui-general-physician-karachi-19_170X170.webp,Dr. Saba Siddiqui,https://www.marham.pk/online-consultation/general-physician/karachi/dr-saba-siddiqui-33127,"General Physician, Aesthetic Physician, and MBBS",0,25,"General Physician, Aesthetic Physician",86,Aesthetic Physician
,"[{""type"": ""Derma Care Skin and laser Clinic, Jaranwala Rd, Faisalabad"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}]","An Aesthetic Physician provides cosmetic procedures with minimally invasive techniques such as Botox, Dermal fillers, and Laser treatments",0,https://staticconnect.marham.pk/assets/doctors/15272/dr-naveed-akhtar-shaikh-dermatologist-faisalabad-40_170X170.webp,Dr. Naveed Akhtar Shaikh,https://www.marham.pk/doctors/faisalabad/dermatologist/dr-naveed-akhtar-shaikh,"MBBS, FRSH ( UK ), CDC ( South Africa )",0,27,"Dermatologist, Cosmetologist, Aesthetic Physician",86,Aesthetic Physician
,"[{""type"": ""Sharif Medical City Hospital, Jati Umrah, Lahore"", ""hospital"": null, ""fee"": ""3380"", ""link"": null}, {""type"": ""Iqra Hospital ( extension ), Johar Town, Lahore"", ""hospital"": null, ""fee"": ""3000"", ""link"": null}, {""type"": ""Al-Shafi Hospital, Allama Iqbal Town, Lahore"", ""hospital"": null, ""fee"": ""3000"", ""link"": null}]","An Aesthetic Physician provides cosmetic procedures with minimally invasive techniques such as Botox, Dermal fillers, and Laser treatments",0,https://staticconnect.marham.pk/assets/doctors/34335/prof-dr-uzma-ahsan-aesthetic-physician-lahore-64_170X170.webp,Prof. Dr. Uzma Ahsan,https://www.marham.pk/doctors/lahore/dermatologist/prof-dr-uzma-ahsan,"MBBS, FCPS (Dermatology)",0,23,"Dermatologist, Aesthetic Physician",86,Aesthetic Physician
"Hair Problems, PRP, Laser For Acne, Laser For Hair Removal","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""2,000"", ""link"": null}, {""type"": ""Park Lane Hospital, Clifton, Karachi"", ""hospital"": null, ""fee"": ""3000"", ""link"": null}, {""type"": ""Urgent Care Services Clinics and Eye Lasik, Clifton, Karachi"", ""hospital"": null, ""fee"": ""3000"", ""link"": null}, {""type"": ""Executive Clinics & Daycare, DHA, Karachi"", ""hospital"": null, ""fee"": ""3000"", ""link"": null}]","An Aesthetic Physician provides cosmetic procedures with minimally invasive techniques such as Botox, Dermal fillers, and Laser treatments",0,https://staticconnect.marham.pk/assets/doctors/33078/dr-irfan-ahmed-kakezai-aesthetic-physician-karachi-38_170X170.webp,Irfan Ahmed Kakezai,https://www.marham.pk/doctors/karachi/dermatologist/irfan-ahmed-kakezai,"MD, Ph.D. (Medicine), Certified Aesthetician, Masters Of Public Health - USA",0,25,"Dermatologist, Aesthetic Physician",86,Aesthetic Physician
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,500"", ""link"": null}, {""type"": ""Millat Hospital, Sadiqabad, Sadiqabad"", ""hospital"": null, ""fee"": ""1000"", ""link"": null}]","An Aesthetic Physician provides cosmetic procedures with minimally invasive techniques such as Botox, Dermal fillers, and Laser treatments",0,https://staticconnect.marham.pk/assets/doctors/43934/dr-madiha-zeeshan-dermatologist-sadiqabad-3_170X170.webp,Dr. Madiha Zeeshan,https://www.marham.pk/doctors/sadiqabad/dermatologist/dr-madiha-zeeshan,"FCPS (Dermatology), MBBS",0,10,"Dermatologist, Aesthetic Physician",86,Aesthetic Physician
,"[{""type"": ""Dr. Nosheen clinics, Gulshan Iqbal, Karachi"", ""hospital"": null, ""fee"": ""1000"", ""link"": null}, {""type"": ""Darul Sehat Hospital, Gulistan-e-Jauhar - Block 4A, Karachi"", ""hospital"": null, ""fee"": ""1500"", ""link"": null}]","An Aesthetic Physician provides cosmetic procedures with minimally invasive techniques such as Botox, Dermal fillers, and Laser treatments",0,https://staticconnect.marham.pk/assets/doctors/36648/dr-nosheen-waheed-dermatologist-karachi-21_170X170.webp,Dr. Nosheen Waheed,https://www.marham.pk/doctors/karachi/dermatologist/dr-nosheen-waheed,"MBBS, D-Derm",0,17,"Dermatologist, Cosmetologist, Aesthetic Physician",86,Aesthetic Physician
"Skin Rejuvenation, Skin Diseases, Warts And Mole Removal, Pigmentation","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""2,000"", ""link"": null}, {""type"": ""Karachi Medical Complex Consultants Clinic, Gulshan e Iqbal, Karachi"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}, {""type"": ""Zubaida Medical Centre, Dharoji, Karachi"", ""hospital"": null, ""fee"": ""1500"", ""link"": null}]","An Aesthetic Physician provides cosmetic procedures with minimally invasive techniques such as Botox, Dermal fillers, and Laser treatments",0,https://staticconnect.marham.pk/assets/doctors/14869/sana-adeel-dermatologist-lahore-91_170X170.webp,Dr. Sana Adeel,https://www.marham.pk/online-consultation/dermatologist/karachi/dr-sana-adeel-14869,"MBBS, D-Derm, Canadian Certified Cosmetologist Fellow of AAA-USA (AARM PAK)",0,10,"Dermatologist, Aesthetic Physician",86,Aesthetic Physician
"Hair Problems, PRP, Acne, Acne Scars","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""800"", ""link"": null}]","An Aesthetic Physician provides cosmetic procedures with minimally invasive techniques such as Botox, Dermal fillers, and Laser treatments",0,https://staticconnect.marham.pk/assets/doctors/43984/dr-ali-murad-dermatologist-peshawar-85_170X170.webp,Dr. Ali Murad,https://www.marham.pk/online-consultation/dermatologist/peshawar/dr-ali-murad-43984,"MBBS, FCPS (Dermatology)*",0,4,"Dermatologist, Aesthetic Physician",86,Aesthetic Physician
"Nasal Polyps, Neck Surgery, Tonsillectomy, Smell Problems","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""3,000"", ""link"": null}, {""type"": ""ENT Healthcare.ORG, Defence road, Lahore"", ""hospital"": null, ""fee"": ""2500"", ""link"": null}, {""type"": ""Dr. Ali Raza's ENT Clinic, bahria  town, Lahore"", ""hospital"": null, ""fee"": ""2500"", ""link"": null}]","An Aesthetic Physician provides cosmetic procedures with minimally invasive techniques such as Botox, Dermal fillers, and Laser treatments",0,https://staticconnect.marham.pk/assets/doctors/12996/dr-muhammad-ali-raza-ent-surgeon-lahore-39_170X170.webp,Dr. Muhammad Ali Raza,https://www.marham.pk/online-consultation/ent-surgeon/lahore/dr-muhammad-ali-raza-12996,"MBBS, MCPS, Diploma in Aesthetic Medicine (UK Certified)",0,11,"Ent Surgeon, Ent Surgeon, General Practitioner, Aesthetic Physician",86,Aesthetic Physician
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,200"", ""link"": null}, {""type"": ""Bilal Hospital, Satellite Town, Rawalpindi"", ""hospital"": null, ""fee"": ""1500"", ""link"": null}, {""type"": ""Sculpt by Dr Aimen, F-10/1, Islamabad"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}]","An Aesthetic Physician provides cosmetic procedures with minimally invasive techniques such as Botox, Dermal fillers, and Laser treatments",0,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Aimen Fatimah,https://www.marham.pk/online-consultation/aesthetic-physician/rawalpindi/dr-aimen-fatimah-14411,"MBBS, MCPS, AAAM",0,8,"Aesthetic Physician, Dermatologist",86,Aesthetic Physician
Hair Transplant Surgery,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,000"", ""link"": null}, {""type"": ""ARQ Plastic Surgery Club, Sharafabad, Karachi"", ""hospital"": null, ""fee"": ""1000"", ""link"": null}]","An Aesthetic Physician provides cosmetic procedures with minimally invasive techniques such as Botox, Dermal fillers, and Laser treatments",0,https://staticconnect.marham.pk/assets/doctors/23546/dr-abdul-rasool-plastic-surgeon-karachi-86_170X170.webp,Dr. A R Qureshi,https://www.marham.pk/online-consultation/plastic-surgeon/karachi/dr-a-r-qureshi-23546,"MBBS, FCPS Plastic Surgery",0,5,"Plastic Surgeon, Cosmetic Surgeon, Aesthetic Physician",86,Aesthetic Physician
Aesthetic Physician,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,000"", ""link"": null}, {""type"": ""Health Care Hospital, New Satellite Town, Rawalpindi"", ""hospital"": null, ""fee"": ""1000"", ""link"": null}]","An Aesthetic Physician provides cosmetic procedures with minimally invasive techniques such as Botox, Dermal fillers, and Laser treatments",0,https://staticconnect.marham.pk/assets/doctors/64610/dr-farid-ullah-khan-aesthetic-physician-rawalpindi-29_170X170.webp,Dr. Fareed Ullah Khan,https://www.marham.pk/doctors/rawalpindi/aesthetic-physician/dr-fareed-ullah-khan,"MBBS, FCPS part 1, UK certified Aesthetic physician and Hair Transplant surgeon  AACME(USA/UK",5,,Aesthetic Physician,86,Aesthetic Physician
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""2,000"", ""link"": null}, {""type"": ""Mariam Habib Skin, Allergy and Asthetic clinic, Double Road, Islamabad"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}]",An immunologist is a specialist who is an expert in treating immunology diseases.,0,https://staticconnect.marham.pk/assets/doctors/26542/dr-farida-ahmad-allergy-specialist-islamabad-42_170X170.webp,Dr. Farida Ahmad,https://www.marham.pk/online-consultation/immunologist/islamabad/dr-farida-ahmad-26542,"MBBS, M.Phil (Endocrinology), MPH, Diploma (Dermatology), Diploma (Family Medicine)",0,33,"Immunologist, Aesthetic Physician",4,Immunologist
"Implant Dentistry, Braces/Aligners","[{""type"": ""Dr Attiyas Dental Empire, Sindh, Karachi"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}, {""type"": ""Dr Attiyas Dental Empire (DMCHS), DMCHS, Karachi"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}]",An immunologist is a specialist who is an expert in treating immunology diseases.,0,https://staticconnect.marham.pk/assets/doctors/9132/prof-dr-attiya-shaikh-dentist-lahore-60_170X170.webp,Prof. Dr. Attiya Shaikh,https://www.marham.pk/doctors/karachi/dentist/prof-dr-attiya-shaikh,"BDS, FCPS (Orthodontics), FDS RCSEd (UK), MOrth RCSEd (UK) ,CHPE",0,28,"Dentist, Orthodontist, Immunologist, Cosmetic Dentist",4,Immunologist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""3,000"", ""link"": null}]",An immunologist is a specialist who is an expert in treating immunology diseases.,0,https://staticconnect.marham.pk/assets/doctors/10046/dr-hamayun-ikram-allergy-specialist-multan-87_170X170.webp,Dr. Hamayun Ikram,https://www.marham.pk/online-consultation/immunologist/multan/dr-hamayun-ikram-10046,"MBBS,  PHD in Asthma & Allergy (Immunology) , FCPS , M.PHIL",0,17,"Immunologist, Pulmonologist / Lung Specialist, Allergy Specialist, Vaccine Specialist",4,Immunologist
Sadaan Hospital Allah Hu Chowk Johar Town Lahore,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""3,000"", ""link"": null}, {""type"": ""Sadaan Hospital, Johar Town, Lahore"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}]",An immunologist is a specialist who is an expert in treating immunology diseases.,0,https://staticconnect.marham.pk/assets/doctors/42082/prof-dr-nadeem-afzal-immunologist-lahore-17_170X170.webp,Prof. Dr. Nadeem Afzal,https://www.marham.pk/doctors/lahore/immunologist/prof-dr-nadeem-afzal,"MBBS, M.Sc Medical Immunology, PhD Immunology",0,25,"Immunologist, Allergy Specialist",4,Immunologist
"Acute Hives, Allergic Conjunctivitis, Allergic Nasal Polyposis",[],An immunologist is a specialist who is an expert in treating immunology diseases.,,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Farrukh Rafique Sheikh,https://www.marham.pk/doctors/lahore/immunologist/dr-farrukh-rafique-sheikh,"M.B.B.S., Pakistan, Fellow of the American Academy of Allergy Asthma and Immunology (FAAAAI), Pakistan, Diplomat American Board of Internal Medicine, Pakistan, 1995, Diplomat American Board of Allergy & Immunology, Pakistan, 1997",33,,"Immunologist, Asthma Specialist, Internal Medicine Specialist",4,Immunologist
,[],An immunologist is a specialist who is an expert in treating immunology diseases.,,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Asif Imam,https://www.marham.pk/doctors/karachi/internal-medicine/dr-asif-imam,"M.B.B.S., Diplomate of American Board (Internal Medicine), Diplomat American Board of Allergy and Immunology",45,,"Internal Medicine Specialist, Immunologist",4,Immunologist
,[],An immunologist is a specialist who is an expert in treating immunology diseases.,,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Rafiq A. Sheikh,https://www.marham.pk/doctors/karachi/anesthesiologist/dr-rafiq-a-sheikh,"MBBS - Dalian Medical University, 1992, DTCD - Dalian Medical University, 2006",25,,"Anesthesiologist, Asthma Specialist, Immunologist",4,Immunologist
"Implants, Root Canal Treatment, Veneers, Invisible Braces","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,000"", ""link"": null}, {""type"": ""Defence Smile Center, DHA Phase 1, Lahore"", ""hospital"": null, ""fee"": ""1000"", ""link"": null}, {""type"": ""Dental Specialist, Gulshan-e-Ravi, Lahore"", ""hospital"": null, ""fee"": ""500"", ""link"": null}, {""type"": ""Smile Solutions | Dental Clinic | Orthodontic & Implant Centre, Model Town, Lahore"", ""hospital"": null, ""fee"": ""1000"", ""link"": null}]","Orthodontists treat patients by using dental devices, including braces to provide corrections for misaligned teeth and jaws.",0,https://staticconnect.marham.pk/assets/doctors/18011/dr-asdaq-asim-dentist-lahore-27_170X170.webp,Dr. Asdaq Asim,https://www.marham.pk/online-consultation/dentist/lahore/dr-asdaq-asim-18011,"BDS, FCPS, (Res), ORTHODONTICS, C-Implants (Switzerland ) C- Implants (Dubai) Implantologist, Smile Design Specialist",0,14,"Dentist, Orthodontist",60,Orthodontist
"Facial Aesthetics, Root Canal, Tooth Filing, Implants, Scaling, C- Implants, Dental Implants And Scaling, Clear Braces (Aligners), Cosmetic Dentistry, Fixed Crowns And Bridges, Removable Dentures, Teeth Bleaching Whitening & Ortho Treatment I.e Braces, Pain Free Dental Procedurs, Dentistry & Oral Maxillofacial Surgery, Dental Pain Management, Dental Crown & Veneers, Dental Alignment, Dental Extractions","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,500"", ""link"": null}, {""type"": ""BA Healthcare Hospital, Quetta, Quetta"", ""hospital"": null, ""fee"": ""1000"", ""link"": null}, {""type"": ""Dr. Ibrahim Dental, Implant & Aesthetics Center, Alamdar Road, Quetta"", ""hospital"": null, ""fee"": ""1000"", ""link"": null}]","Orthodontists treat patients by using dental devices, including braces to provide corrections for misaligned teeth and jaws.",0,https://staticconnect.marham.pk/assets/doctors/8091/dr-mohammad-ibrahim-dentist-quetta-78_170X170.webp,Dr. Mohammad Ibrahim,https://www.marham.pk/online-consultation/dentist/quetta/dr-mohammad-ibrahim-8091,"BDS, Implantology From Korea, Fellowship In Laser Dentistry (PALD),",0,17,"Dentist, Oral and Maxillofacial Surgeon, Orthodontist",60,Orthodontist
Cosmetic Dentistry,"[{""type"": ""Balochistan Institute Of Child Health Service BICHQ (Children Hospital), Quetta City, Quetta"", ""hospital"": null, ""fee"": ""1500"", ""link"": null}]","Orthodontists treat patients by using dental devices, including braces to provide corrections for misaligned teeth and jaws.",0,https://staticconnect.marham.pk/assets/doctors/66296/prof-dr-nasrullah-mengal-orthodontist-quetta-74_170X170.webp,Prof. Dr. Nasrullah Mengal,https://www.marham.pk/doctors/quetta/orthodontist/prof-dr-nasrullah-mengal,"BDS, FCPS ORTHODONTICS, CHPE",0,26,Orthodontist,60,Orthodontist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""500"", ""link"": null}, {""type"": ""AYESHA Dental Clinic under Nelson Medical Complex, Abid Majeed Road, Rawalpindi"", ""hospital"": null, ""fee"": ""1000"", ""link"": null}]","Orthodontists treat patients by using dental devices, including braces to provide corrections for misaligned teeth and jaws.",0,https://staticconnect.marham.pk/assets/doctors/23952/dr-brig-r-malik-muhammad-zubair-ul-hassan-dentist-rawalpindi-72_170X170.webp,Dr. Brig R Malik Muhammad Zubair Ul Hassan,https://www.marham.pk/online-consultation/dentist/rawalpindi/dr-brig-r-malik-muhammad-zubair-ul-hassan-23952,BDS,0,31,"Dentist, Orthodontist",60,Orthodontist
