areas_of_interest,consultations,detailOfTypeDoc,experience,image_url,name,profile_url,qualifications,reviews,satisfaction,specialization,totalNumOfDocs,typeOfDoc
"Prostate Diseases, Stone Diseases, Infertility, Kidney Stones","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Azeem Medical Complex AMC, Munir Chowk, Gujranwala"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1450"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Azeem Medical Complex AMC, Munir Chowk, Gujranwala""}]",Andrologist is a doctor that specializes in treating conditions that are related sexual functioning and fertility in males.,20,https://staticconnect.marham.pk/assets/doctors/16281/doctorasifmalik-urologist-gujranwala-89_170X170.webp,Asst. Prof. Dr. Associate Dr. Asif Malik,https://www.marham.pk/online-consultation/urologist/gujranwala/asst-prof-dr-associate-dr-asif-malik-16281,"MBBS, MS (Urology)",16281,97,"Urologist, Sexologist, Andrologist",12,Andrologist
"Stone Diseases, Infertility, External Lithotripsy, Male Sexual Health, Renal Stones","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Mission Hospital, Dabgari Gardens, Peshawar"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Mission Hospital, Dabgari Gardens, Peshawar""}]",Andrologist is a doctor that specializes in treating conditions that are related sexual functioning and fertility in males.,35,https://staticconnect.marham.pk/assets/doctors/13154/dr-amin-ul-haq-urologist-peshawar-17_170X170.webp,Prof. Dr. Amin Ul Haq,https://www.marham.pk/doctors/peshawar/urologist/prof-dr-amin-ul-haq,"MBBS,  Masters of Surgery (Urology)",0,96,"Urologist, Sexologist, Andrologist",12,Andrologist
"Prostate Diseases, Stone Diseases, Kidney Stones, Male Sexual Health","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Doctors Hospital, Johar Town, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Doctors Hospital, Johar Town, Lahore""}]",Andrologist is a doctor that specializes in treating conditions that are related sexual functioning and fertility in males.,26,https://staticconnect.marham.pk/assets/doctors/7325/dr-khizer-hayat-gondal-urologist-lahore_170X170.webp,Prof. Dr. Khizer Hayat Gondal,https://www.marham.pk/doctors/lahore/urologist/prof-dr-khizer-hayat-gondal,"MBBS, FCPS, Training Laproscopis surgery",0,93,"Urologist, Sexologist, Andrologist",12,Andrologist
"Kidney Stones, Male Sexual Health, Circumcision, Peadriatrics, Male/Female Infertility","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Qadir Medical Complex, people colony no 2, Faisalabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Qadir Medical Complex, people colony no 2, Faisalabad""}]",Andrologist is a doctor that specializes in treating conditions that are related sexual functioning and fertility in males.,15,https://staticconnect.marham.pk/assets/doctors/4222/dr-imran-qadir-urologist-faisalabad-67_170X170.webp,Asst. Prof. Dr. Imran Qadir,https://www.marham.pk/online-consultation/urologist/faisalabad/asst-prof-dr-imran-qadir-4222,"MBBS, MD, FCPS",4222,95,"Urologist, Sexologist, Andrologist, Pediatric Urologist",12,Andrologist
"Stone Diseases, Male Sexual Health","[{""type"": ""Nelson Medical Complex, Abid Majeed Road, Rawalpindi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Nelson Medical Complex, Abid Majeed Road, Rawalpindi""}]",Andrologist is a doctor that specializes in treating conditions that are related sexual functioning and fertility in males.,23,https://staticconnect.marham.pk/assets/doctors/8990/dr-fartash-sarwar-urologist-rawalpindi-93_170X170.webp,Dr. Fartash Sarwar,https://www.marham.pk/doctors/rawalpindi/urologist/dr-fartash-sarwar,"MBBS, FCPS (Urology)",0,97,"Urologist, Sexologist, Andrologist",12,Andrologist
"Infertility, Male Sexual Health","[{""type"": ""Fatima Kidney Hospital, Near DHQ hospital, Dera Ghazi Khan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1200"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Fatima Kidney Hospital, Near DHQ hospital, Dera Ghazi Khan""}]",Andrologist is a doctor that specializes in treating conditions that are related sexual functioning and fertility in males.,16,https://staticconnect.marham.pk/assets/doctors/8754/dr-aasif-gurmani-urologist-dera-ghazi-khan-93_170X170.webp,Dr. Aasif Gurmani,https://www.marham.pk/doctors/dera-ghazi-khan/urologist/dr-aasif-gurmani,"MBBS, FCPS (Urology), FCPS (General Surgery), MRCS",0,96,"Urologist, Sexologist, Andrologist",12,Andrologist
"Stone Diseases, Infertility, Male Sexual Health, Paeds","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Mirha Tower Mustafa Medicare Hospital, Multan, Multan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Mirha Tower Mustafa Medicare Hospital, Multan, Multan""}, {""type"": ""khawaja fareed social security, Vehari, Multan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""khawaja fareed social security, Vehari, Multan""}, {""type"": ""Ashraf Naseer Hospital, shah rukne alam colony, Multan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Ashraf Naseer Hospital, shah rukne alam colony, Multan""}, {""type"": ""Chugtai Medical Centre, Nishtar Road, Multan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Chugtai Medical Centre, Nishtar Road, Multan""}]",Andrologist is a doctor that specializes in treating conditions that are related sexual functioning and fertility in males.,14,https://staticconnect.marham.pk/assets/doctors/13528/dr-muhammad-waqas-khan-urologist-multan-14_170X170.webp,Asst. Prof. Dr. Muhammad Waqas Khan,https://www.marham.pk/doctors/multan/urologist/asst-prof-dr-muhammad-waqas-khan,"MBBS, MCPS (General Surgery), FCPS (Urology), FRCS (Urology), FACS (USA)",0,95,"Urologist, General Surgeon, Sexologist, Andrologist",12,Andrologist
"Adult Psychiatry, Child And Adolescent, Drug Addiction, Sexual Disorders Etc Etc","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Sajid Hospital, Quetta City, Quetta"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Sajid Hospital, Quetta City, Quetta""}]",Neuro psychiatrists are specialists that deals with neurologic and psychiatric disorders and study to understand how neurologic diseases can cause psychiatric disorders.,17,https://staticconnect.marham.pk/assets/doctors/15397/dr-zainullah-khan-kakar-psychiatrist-quetta-44_170X170.webp,Assoc. Prof. Dr. Zainullah Khan Kakar,https://www.marham.pk/doctors/quetta/neuro-psychiatrist/assoc-prof-dr-zainullah-khan-kakar,"MBBS , FCPS (psychiatry) , MCPS(Neurology)  , IFAPA (USA) , Member Royal College of Psychiatrist (London)",0,96,"Neuro Psychiatrist, Psychiatrist, Neurologist",17,Neuro Psychiatrist
"Personality Disorder, Depression, Anxiety, Bipolar, Addiction/ Drug Abuse Psychiatry, Adult Psychiatry","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Military Hospital, Cantt, Rawalpindi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Military Hospital, Cantt, Rawalpindi""}]",Neuro psychiatrists are specialists that deals with neurologic and psychiatric disorders and study to understand how neurologic diseases can cause psychiatric disorders.,15,https://staticconnect.marham.pk/assets/doctors/63086/dr-m-kamran-neuro-psychiatrist-rawalpindi-76_170X170.webp,Asst. Prof. Dr. M Kamran,https://www.marham.pk/doctors/rawalpindi/neuro-psychiatrist/asst-prof-dr-m-kamran,"MBBS, FCPS (Psychiatry)",0,97,Neuro Psychiatrist,17,Neuro Psychiatrist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Lifeline Hospital, North Nazimabad, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Lifeline Hospital, North Nazimabad, Karachi""}, {""type"": ""J Dental & Health Care, North Nazimabad, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""J Dental & Health Care, North Nazimabad, Karachi""}, {""type"": ""Soul Mind Hospital, North Nazimabad, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Soul Mind Hospital, North Nazimabad, Karachi""}, {""type"": ""Neuro Mind Consultant's Clinic & Rehabilitation Center, Gulshan- e - Iqbal, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Neuro Mind Consultant's Clinic & Rehabilitation Center, Gulshan- e - Iqbal, Karachi""}]",Neuro psychiatrists are specialists that deals with neurologic and psychiatric disorders and study to understand how neurologic diseases can cause psychiatric disorders.,15,https://staticconnect.marham.pk/assets/doctors/21909/dr-m-zain-yousuf-neuro-psychiatrist-karachi-87_170X170.webp,Dr. M Zain Yousuf,https://www.marham.pk/doctors/karachi/neuro-psychiatrist/dr-m-zain-yousuf,"MBBS , MCPS (Psychiatry)",0,98,Neuro Psychiatrist,17,Neuro Psychiatrist
"Anxiety And Stress Management, Clinical Depression, Personality Disorders, Mood Disorders, Neurodevelopmental Disorders, Depression, Anxiety, OCD, PTSD, Self Harm, ANXIETY, STRESS, DEPRESSION, ANGER MANAGEMENT, Depression, Anxiety, PTSD, OCD, Negative Thoughts, Lack Of Motivation","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Sukoon Clinic (Dr Asif Gandapur), Hayatabaad, Peshawar"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Sukoon Clinic (Dr Asif Gandapur), Hayatabaad, Peshawar""}]",Neuro psychiatrists are specialists that deals with neurologic and psychiatric disorders and study to understand how neurologic diseases can cause psychiatric disorders.,4,https://staticconnect.marham.pk/assets/doctors/67718/dr-asif-khan-gandapur-neuro-psychiatrist-peshawar-75_170X170.webp,Dr. Asif Khan Gandapur,https://www.marham.pk/doctors/peshawar/neuro-psychiatrist/dr-asif-khan-gandapur,"MBBS, FCPS Psychiatrist",0,100,Neuro Psychiatrist,17,Neuro Psychiatrist
,"[{""type"": ""Taj Medical Complex Hospital Room 14, Sadar, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Taj Medical Complex Hospital Room 14, Sadar, Karachi""}]",Neuro psychiatrists are specialists that deals with neurologic and psychiatric disorders and study to understand how neurologic diseases can cause psychiatric disorders.,30,https://staticconnect.marham.pk/assets/doctors/25441/dr-inder-kumar-chughwani-neuro-psychiatrist-karachi-81_170X170.webp,Dr. Inder Kumar Chughwani,https://www.marham.pk/doctors/karachi/neuro-psychiatrist/dr-inder-kumar-chughwani,"MBBS, Diploma (Clinical Neurology)",0,97,Neuro Psychiatrist,17,Neuro Psychiatrist
Adult Psychiatry And Counselling On All Psychiatric Disorders,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""5,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]",Neuro psychiatrists are specialists that deals with neurologic and psychiatric disorders and study to understand how neurologic diseases can cause psychiatric disorders.,21,https://staticconnect.marham.pk/assets/doctors/9296/dr-nusrat-habib-rana-psychiatrist-lahore-68_170X170.webp,Dr. Nusrat Habib Rana,https://www.marham.pk/online-consultation/neuro-psychiatrist/lahore/dr-nusrat-habib-rana-9296,"MBBS, MCPS (Psychiatry), MD (China)",9296,98,Neuro Psychiatrist,17,Neuro Psychiatrist
"Epilepsy, Stress Headaches, Migraine, Adult Psychiatry
Child & Adolescent Psychiatry
Peri.Natal Psychiatry
Lifestyles Medicine","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]",Neuro psychiatrists are specialists that deals with neurologic and psychiatric disorders and study to understand how neurologic diseases can cause psychiatric disorders.,35,https://staticconnect.marham.pk/assets/doctors/32858/prof-dr-muhammad-masood-khokhar-neuro-psychiatrist-rawalpindi-59_170X170.webp,Prof. Dr. Muhammad Masood Khokhar,https://www.marham.pk/online-consultation/neuro-psychiatrist/islamabad/prof-dr-muhammad-masood-khokhar-32858,"MBBS, FCPS (Psychiatry), MCPS (HPE)",32858,96,Neuro Psychiatrist,17,Neuro Psychiatrist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Mardan Medical Complex And Teaching Hospital, Double Road, Mardan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Mardan Medical Complex And Teaching Hospital, Double Road, Mardan""}]",Neuro psychiatrists are specialists that deals with neurologic and psychiatric disorders and study to understand how neurologic diseases can cause psychiatric disorders.,10,https://staticconnect.marham.pk/assets/doctors/35453/asst-prof-dr-izaz-jamal-neuro-psychiatrist-mardan-37_170X170.webp,Asst. Prof. Dr. Izaz Jamal,https://www.marham.pk/doctors/mardan/neuro-psychiatrist/asst-prof-dr-izaz-jamal,"MBBS, FCPS (Psychiatry)",0,83,Neuro Psychiatrist,17,Neuro Psychiatrist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]",Neuro psychiatrists are specialists that deals with neurologic and psychiatric disorders and study to understand how neurologic diseases can cause psychiatric disorders.,5,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Anosha,https://www.marham.pk/online-consultation/neuro-psychiatrist/rawalpindi/dr-anosha-27332, MBBS ,27332,100,Neuro Psychiatrist,17,Neuro Psychiatrist
Memory Loss,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""5,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Medilink Consultant Clinics, Clifton, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""6000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Medilink Consultant Clinics, Clifton, Karachi""}]",Neuro psychiatrists are specialists that deals with neurologic and psychiatric disorders and study to understand how neurologic diseases can cause psychiatric disorders.,15,https://staticconnect.marham.pk/assets/doctors/63550/uroosa-talib-neuro-psychiatrist-karachi-12_170X170.webp,Dr. Uroosa Talib,https://www.marham.pk/doctors/karachi/neuro-psychiatrist/dr-uroosa-talib,"MBBS, MCPS (Psychiatry), International Certified Addiction Professional (ICAP)",0,100,"Neuro Psychiatrist, Psychiatrist",17,Neuro Psychiatrist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]",Neuro psychiatrists are specialists that deals with neurologic and psychiatric disorders and study to understand how neurologic diseases can cause psychiatric disorders.,12,https://staticconnect.marham.pk/assets/doctors/7454/dr-muhammad-ilyas-neuro-psychiatrist-quetta-57_170X170.webp,Asst. Prof. Dr. Muhammad Ilyas,https://www.marham.pk/online-consultation/neuro-psychiatrist/quetta/asst-prof-dr-muhammad-ilyas-7454,"MBBS, FCPS(Psychiatry), DCN(Neurology) Neuropsychiatrist",7454,98,"Neuro Psychiatrist, Psychiatrist, Neurologist",17,Neuro Psychiatrist
,"[{""type"": ""K-Health Care Hospital, Off Shahrah-e-Faisal, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""K-Health Care Hospital, Off Shahrah-e-Faisal, Karachi""}]",Neuro psychiatrists are specialists that deals with neurologic and psychiatric disorders and study to understand how neurologic diseases can cause psychiatric disorders.,16,https://staticconnect.marham.pk/assets/doctors/31584/dr-sharif-jan-neuro-psychiatrist-karachi_13_170X170.webp,Dr. Sharif Jan,https://www.marham.pk/doctors/karachi/neuro-psychiatrist/dr-sharif-jan," MBBS , Diploma ( Clinical Neurology) ",0,100,Neuro Psychiatrist,17,Neuro Psychiatrist
"Childhood Nutrition, Childhood Growth & Development, Children Infections, Vaccination","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Eman Hospital, Zakariya Town, Multan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Eman Hospital, Zakariya Town, Multan""}]","Pediatric cardiologists are specialists in diagnosing, managing and treating heart problems in children.",9,https://staticconnect.marham.pk/assets/doctors/22075/shoaib-saleem-pediatrician-multan-62_170X170.webp,Dr. Shoaib Saleem,https://www.marham.pk/doctors/multan/pediatrician/dr-shoaib-saleem," MBBS , FCPS (Pediatrics) ",0,100,"Pediatrician, Pediatric Cardiologist",24,Pediatric Cardiologist
,"[{""type"": ""HM Diagnostic Center, G-8, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""HM Diagnostic Center, G-8, Islamabad""}]","Pediatric cardiologists are specialists in diagnosing, managing and treating heart problems in children.",25,https://staticconnect.marham.pk/assets/doctors/16746/dr-abdul-salam-wazir-pediatric-cardiologist-islamabad-19_170X170.webp,Dr. Abdul Salam Wazir,https://www.marham.pk/doctors/islamabad/pediatric-cardiologist/dr-abdul-salam-wazir,"MBBS, FCPS (Pediatrics), FCPS  (Pediatric Cardiology)",0,100,Pediatric Cardiologist,24,Pediatric Cardiologist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""5,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Mid City Medical Complex, punjab, Faisalabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""5000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Mid City Medical Complex, punjab, Faisalabad""}]","Pediatric cardiologists are specialists in diagnosing, managing and treating heart problems in children.",5,https://staticconnect.marham.pk/assets/doctors/18124/asst-prof-dr-imtiaz-ahmad-pediatric-cardiologist-faisalabad-90_170X170.webp,Asst. Prof. Dr. Imtiaz Ahmad,https://www.marham.pk/online-consultation/pediatric-cardiologist/faisalabad/asst-prof-dr-imtiaz-ahmad-18124,"MBBS, FCPS Paediatric Cardiology, FCPS Paediatric Medicine",18124,100,Pediatric Cardiologist,24,Pediatric Cardiologist
Cardiology,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Mumtaz Medical and Dental Complex, DHA, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Mumtaz Medical and Dental Complex, DHA, Islamabad""}]","Pediatric cardiologists are specialists in diagnosing, managing and treating heart problems in children.",12,https://staticconnect.marham.pk/assets/doctors/29898/dr-malik-abid-ali-pediatric-cardiologist-karachi-97_170X170.webp,Dr. Malik Abid Ali,https://www.marham.pk/online-consultation/pediatric-cardiologist/karachi/dr-malik-abid-ali-29898,"MBBS, FCPS (Pediatrics)",29898,100,Pediatric Cardiologist,24,Pediatric Cardiologist
"Paeds Cardiologist, Peads Medicines","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""National hospital and Cardiac complex, near care pharma, Rahim Yar Khan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""National hospital and Cardiac complex, near care pharma, Rahim Yar Khan""}]","Pediatric cardiologists are specialists in diagnosing, managing and treating heart problems in children.",11,https://staticconnect.marham.pk/assets/doctors/25017/dr-imran-danish-pediatric-cardiologist-rahim-yar-khan-35_170X170.webp,Asst. Prof. Dr. Imran Danish,https://www.marham.pk/online-consultation/pediatric-cardiologist/rahim-yar-khan/asst-prof-dr-imran-danish-25017," MBBS , FCPS (Pediatrics) ",25017,95,Pediatric Cardiologist,24,Pediatric Cardiologist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]","Pediatric cardiologists are specialists in diagnosing, managing and treating heart problems in children.",17,https://staticconnect.marham.pk/assets/doctors/38979/asst-prof-dr-kiran-azim-pediatric-cardiologist-rawalpindi-23_170X170.webp,Asst. Prof. Dr. Kiran Azim,https://www.marham.pk/online-consultation/pediatric-cardiologist/rawalpindi/asst-prof-dr-kiran-azim-38979,"MBBS, FCPS (Paediatrics), FCPS Paediatric Cardiology",38979,86,"Pediatric Cardiologist, Cardiologist",24,Pediatric Cardiologist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Ibrahimi Hospital & Trust, Lakar Mandi, Peshawar"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Ibrahimi Hospital & Trust, Lakar Mandi, Peshawar""}]","Pediatric cardiologists are specialists in diagnosing, managing and treating heart problems in children.",10,https://staticconnect.marham.pk/assets/doctors/18579/dr-rizwan-ullah-jan-pediatric-cardiologist-lahore-77_170X170.webp,Dr. Rizwan Ullah Jan,https://www.marham.pk/online-consultation/pediatric-cardiologist/lahore/dr-rizwan-ullah-jan-18579,"MBBS, FCPS",18579,83,Pediatric Cardiologist,24,Pediatric Cardiologist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Lady Reading Hospital, Khyber Pakhtunkhwa, Peshawar"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Lady Reading Hospital, Khyber Pakhtunkhwa, Peshawar""}]","Pediatric cardiologists are specialists in diagnosing, managing and treating heart problems in children.",22,https://staticconnect.marham.pk/assets/doctors/20497/syed-asif-akbar-shah-pediatric-cardiologist-lahore-79_170X170.webp,Asst. Prof. Dr. Syed Asif Akbar Shah,https://www.marham.pk/doctors/peshawar/pediatric-cardiologist/asst-prof-dr-syed-asif-akbar-shah,"MBBS, FCPS, MRCP, DCH",0,95,"Pediatric Cardiologist, Pediatrician",24,Pediatric Cardiologist
Pediatric Echocardiography,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]","Pediatric cardiologists are specialists in diagnosing, managing and treating heart problems in children.",5,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Asst. Prof. Dr. Tayyaba Sehar,https://www.marham.pk/online-consultation/pediatric-cardiologist/islamabad/asst-prof-dr-tayyaba-sehar-30895," MBBS , FCPS (Pediatrics) , FCPS (Pediatric Cardiologists) ",30895,100,Pediatric Cardiologist,24,Pediatric Cardiologist
"Adult Congenital Heart Diseases, Pediatric Cardiology","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Dow University Hospital (Ojha Camp), Gulzari e Hijri, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dow University Hospital (Ojha Camp), Gulzari e Hijri, Karachi""}, {""type"": ""Patel Hospital, Gulshan e Iqbal, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Patel Hospital, Gulshan e Iqbal, Karachi""}]","Pediatric cardiologists are specialists in diagnosing, managing and treating heart problems in children.",18,https://staticconnect.marham.pk/assets/doctors/29257/assoc-prof-dr-masroor-hussain-sharfi-pediatric-cardiologist-karachi-40_170X170.webp,Assoc. Prof. Dr. Masroor Hussain Sharfi,https://www.marham.pk/online-consultation/pediatric-cardiologist/karachi/assoc-prof-dr-masroor-hussain-sharfi-29257,"MBBS, FCPS (Pediatric Cardiology)",29257,90,Pediatric Cardiologist,24,Pediatric Cardiologist
